,molecule_chembl_id,Ki,units,smiles,pKi
2980,CHEMBL4087198,1000.0,nM,Cc1cc(C)cc(-c2nc(N[C@@H]3CCOC3)c3ncn([C@@H]4O[C@H](Cn5nc(C)cc5C)[C@@H](O)[C@H]4O)c3n2)c1,6.0
2981,CHEMBL3416797,1003.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cc(Cl)cc(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,5.998699066979582
2982,CHEMBL447664,1005.0,nM,Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,5.997833938243492
2983,CHEMBL522111,1010.0,nM,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(SC)nc31)[C@H](O)[C@@H]2O,5.995678626217357
2984,CHEMBL36734,1010.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NC(=O)CCC4CCCC4)nc32)[C@H](O)[C@@H]1O,5.995678626217357
2985,CHEMBL3093333,1010.0,nM,C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(C(C)C)cc2)n(C)c1=O,5.995678626217357
2986,CHEMBL4645823,1016.0,nM,Nc1nc(-c2ccc(NC(=O)CCN3CCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,5.993106292052099
2987,CHEMBL449596,1019.0,nM,Nc1nc(-c2ccco2)c2nnn(Cc3cccnc3)c2n1,5.991825815993574
2988,CHEMBL1088770,1020.0,nM,O=C(Cc1ccccc1)Nc1nc(Oc2ccccc2)nc2nc(-c3ccco3)nn12,5.991399828238082
2989,CHEMBL1098400,1020.0,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC4CC(C)(C)N([O])C4(C)C)ncnc32)[C@H](O)[C@@H]1O,5.991399828238082
2990,CHEMBL3642984,1020.0,nM,O=S(=O)(O)C[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O,5.991399828238082
2991,CHEMBL16010,1020.0,nM,O=c1n(-c2ccccc2)nc2c(NCC(c3ccccc3)c3ccccc3)nc3ccccc3n12,5.991399828238082
2992,CHEMBL4648828,1023.0,nM,Nc1nc(-c2ccc(NC(=O)CCN3CCOCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,5.99012436628784
2993,CHEMBL3828590,1030.0,nM,S=C(NCc1ccccc1)N(Cc1ccccc1)c1nc2c(Cl)ncnc2s1,5.987162775294828
2994,CHEMBL89494,1040.0,nM,CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OC(C)(C)C)C1C#Cc1ccccc1,5.982966660701219
2995,CHEMBL315720,1040.0,nM,CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OCC)C1c1cccs1,5.982966660701219
2996,CHEMBL36786,1040.0,nM,Nc1nc(NC(=O)CCC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.982966660701219
2997,CHEMBL375293,1043.0,nM,c1cncc(Nc2ncc(-c3ccncn3)c(-c3ccco3)n2)c1,5.981715691573469
2998,CHEMBL461007,1048.0,nM,N#Cc1ccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)cc1,5.979638717352293
2999,CHEMBL1089113,1050.0,nM,CN(C)c1nc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc2n1,5.978810700930062
3000,CHEMBL4059695,1054.0,nM,O=c1[nH]c(-c2cccc(O)c2)cn2c(=O)n(-c3ccccc3)nc12,5.9771593891234716
3001,CHEMBL36320,1060.0,nM,Nc1nc(NC(=O)CCCC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.97469413473523
3002,CHEMBL550636,1063.0,nM,Nc1nc(C(=O)NCc2cccc(F)c2)cc(-c2ccco2)n1,5.973466735476704
3003,CHEMBL260933,1070.0,nM,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(CC)c1=O,5.97061622231479
3004,CHEMBL3827171,1070.0,nM,OC[C@@H]1CCCN1c1ncnc2sc(Nc3cccc(Br)c3)nc12,5.97061622231479
3005,CHEMBL517886,1071.0,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccc(N)c(F)c3)c2n1,5.970210529168144
3006,CHEMBL4799118,1072.0,nM,Nc1nc(-c2ccc(NC(=O)c3ccc(O)cc3)cc2)cn2c(=O)n(-c3ccccc3)nc12,5.969805214643249
3007,CHEMBL462501,1075.0,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccccn3)c2n1,5.968591535748375
3008,CHEMBL290814,1080.0,nM,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)[C@@]2(O)C[C@@H](O)[C@H](C)[C@@H](C(C)C)O2)OC1=O,5.96657624451305
3009,CHEMBL153062,1082.0,nM,CCCCCCCCCc1ccc(O)cc1,5.9657727392294495
3010,CHEMBL210585,1083.0,nM,Cn1c(=O)c2nc(-c3ccc(S(=O)(=O)NCCc4ccccc4)cc3)[nH]c2n(C)c1=O,5.96537154337468
3011,CHEMBL4294545,1090.0,nM,CCCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OCC(=O)NCc3ccc(Cl)cc3)cc2)n(CCC)c1=O,5.962573502059376
3012,CHEMBL27593,1090.0,nM,OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC4CCCC4)nc(Cl)nc31)C[C@@H]2O,5.962573502059376
3013,CHEMBL1766267,1100.0,nM,O=C(Nc1nn(-c2ccccc2)c(=O)c2ccccc12)c1ccccc1,5.958607314841775
3014,CHEMBL297685,1100.0,nM,Cn1c(-c2cccc(F)c2)nc2c(N)nc(C#CC3(O)CCCC3)nc21,5.958607314841775
3015,CHEMBL353126,1100.0,nM,O=C(Nc1nc(-c2ccccc2)ns1)c1ccc(I)cc1,5.958607314841775
3016,CHEMBL344645,1100.0,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@@H]2O[C@@H]21,5.958607314841775
3017,CHEMBL4103712,1100.0,nM,O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(N[C@@H]3CCOC3)nc(Cl)nc21,5.958607314841775
3018,CHEMBL252068,1100.0,nM,CC(C)Cn1c(=O)[nH]c2nc(-c3cnn(Cc4ccccc4)c3)[nH]c2c1=O,5.958607314841775
3019,CHEMBL549477,1102.0,nM,COc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,5.957818405484234
3020,CHEMBL289516,1119.0,nM,CCCn1c(=O)[nH]c2[nH]c(-c3ccc(/C=C/C(=O)OC)cc3)nc2c1=O,5.9511699134716505
3021,CHEMBL191551,1120.0,nM,CCNc1nc(NC2CCCCC2)c2[nH]cnc2n1,5.950781977329818
3022,CHEMBL324428,1125.0,nM,COC(=O)/C=C/Cn1c(=O)c2c(nc3ccccn32)n(Cc2ccccc2)c1=O,5.948847477552619
3023,CHEMBL3951103,1135.0,nM,Nc1nc(NCCCc2ccccc2)nc2sc(-c3ccco3)nc12,5.945004138470859
3024,CHEMBL467035,1138.0,nM,Nc1nc(-c2ccco2)c2nnn(CC3CCCCC3)c2n1,5.943857737940948
3025,CHEMBL2112381,1140.0,nM,C[C@@H](N)C(=O)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,5.943095148663527
3026,CHEMBL4177249,1140.0,nM,Cn1c(-c2ccc(F)cc2)nc2c(NC3CCCC3)ncnc21,5.943095148663527
3027,CHEMBL4593430,1140.0,nM,CNC(=O)O[C@@H](CC(C)C)c1nc([C@H]2OC(=O)[C@@H](C)/C=C/C(C)=C/[C@@H](O)[C@@H](C)/C=C(C)\C=C(C)/C=C/[C@@H](O)[C@H](C)[C@H](OC)/C(C)=C/C=C/[C@@H]2C)cs1,5.943095148663527
3028,CHEMBL414620,1149.0,nM,CC(C)(C)n1cc2c(nc(N)n3nc(-c4ccco4)nc23)n1,5.939679971311715
3029,CHEMBL594136,1150.0,nM,Cc1ccc(-c2cc(C(=O)NCc3cccn3C)nc(N)n2)o1,5.939302159646388
3030,CHEMBL489226,1150.0,nM,C[C@@]1(O)[C@H](O)[C@@H](CSc2ccccc2F)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc21,5.939302159646388
3031,CHEMBL251997,1150.0,nM,C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cnc2c(NC3CCCC3)nc(Cl)nc21,5.939302159646388
3032,CHEMBL4572905,1160.0,nM,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CCC4)C4CCC4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.935542010773082
3033,CHEMBL76874,1160.0,nM,CCOc1c2ccoc2cc2oc(/C=C/c3ccccc3)cc(=O)c12,5.935542010773082
3034,CHEMBL4641373,1169.0,nM,Nc1nc(-c2ccc(NC(=O)CCN3CCCCC3)cc2)cn2c(=O)n(-c3ccccc3)nc12,5.93218548883816
3035,CHEMBL222383,1170.0,nM,COc1ccc(C(=O)Nc2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,5.931814138253838
3036,CHEMBL3416790,1172.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,5.931072388317928
3037,CHEMBL517429,1174.0,nM,COC(=O)c1cccc(Cn2nnc3c(-c4ccco4)nc(N)nc32)c1,5.930331903088405
3038,CHEMBL411767,1180.0,nM,CNC(=O)O[C@@H](CC(C)C)c1nc([C@H]2OC(=O)/C=C/C/C(C)=C/[C@@H](O)[C@@H](C)/C=C(C)\C=C(C)/C=C/[C@@H](O)[C@H](C)[C@H](OC)/C(C)=C/C=C/[C@@H]2C)cs1,5.928117992693874
3039,CHEMBL513661,1181.0,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccc(F)cc3F)c2n1,5.927750102386485
3040,CHEMBL286350,1184.0,nM,CCCn1c(=O)[nH]c2[nH]c(-c3ccc4cc(C(=O)O)ccc4c3)nc2c1=O,5.926648297613099
3041,CHEMBL3314879,1190.0,nM,CNC(=O)c1cnc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc12,5.924453038607469
3042,CHEMBL210380,1190.0,nM,Cc1ccc(Nc2[nH]c3ccccc3c3nc(C4CCCC4)nc2-3)cc1,5.924453038607469
3043,CHEMBL3314914,1190.0,nM,CCOC(=O)c1cnc(NOC)n2nc(-c3ccco3)nc12,5.924453038607469
3044,CHEMBL3909645,1190.0,nM,Cc1ccc(Nc2nc3ccccc3c3[nH]c(C4CCCC4)nc23)cc1,5.924453038607469
3045,CHEMBL37082,1192.0,nM,CCCCn1c(=O)[nH]c2[nH]c(-c3ccc(OCC(=O)O)cc3)nc2c1=O,5.923723744595782
3046,CHEMBL4470622,1199.0,nM,O=C(Nc1nc(-c2ccccc2)nc2sc(-c3ccccc3)nc12)c1ccccc1,5.921180816901151
3047,CHEMBL2113640,1200.0,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(NC)nc32)[C@H](O)[C@]1(C)O,5.920818753952375
3048,CHEMBL17127,1200.0,nM,Nc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccco3)nn12,5.920818753952375
3049,CHEMBL594620,1200.0,nM,O=C(NCc1cccc2ccccc12)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,5.920818753952375
3050,CHEMBL4079464,1200.0,nM,O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(N[C@@H]3CCOC3)ncnc21,5.920818753952375
3051,CHEMBL354004,1200.0,nM,O=C(O)COc1ccc(C(=O)Nc2nc(-c3ccccc3)ns2)cc1,5.920818753952375
3052,CHEMBL2111571,1200.0,nM,C[C@H](N)C(=O)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,5.920818753952375
3053,CHEMBL163248,1200.0,nM,O=C(Nc1nc(-c2ccccc2)cc2ccccc12)c1ccccc1,5.920818753952375
3054,CHEMBL200780,1200.0,nM,CCCn1c(=O)c2nc(-c3cnn(CC(=O)Nc4ccccc4Cl)c3)[nH]c2n(CCC)c1=O,5.920818753952375
3055,CHEMBL200451,1200.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4cc(-c5ccc(C(F)(F)F)cc5)on4)c3)[nH]c2n(CCC)c1=O,5.920818753952375
3056,CHEMBL4159137,1210.0,nM,Cn1c(-c2ccc(Cl)cc2)nc2c(NC3CCCC3)ncnc21,5.917214629683549
3057,CHEMBL75772,1210.0,nM,COc1cc(OC)c2c(=O)c(OC)c(-c3ccccc3)oc2c1,5.917214629683549
3058,CHEMBL37987,1217.0,nM,CCCn1c(=O)[nH]c2[nH]c(-c3ccc(/C=C/C(=O)O)cc3)nc2c1=O,5.914709421769935
3059,CHEMBL4581448,1220.0,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N(C)C)cc3)[nH]c2c1=O,5.913640169325252
3060,CHEMBL3741393,1224.0,nM,CC(Cc1ccccc1)Nc1nc(N)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.912218582190458
3061,CHEMBL4855141,1230.0,nM,Nc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,5.910094888560602
3062,CHEMBL36789,1230.0,nM,Nc1nc(NC(=O)CC2CCCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.910094888560602
3063,CHEMBL505977,1233.0,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccc([N+](=O)[O-])cc3)c2n1,5.909036923404269
3064,CHEMBL149732,1240.0,nM,O=C(Nc1nc(-c2ccccc2)nc2nc(-c3ccccc3)cn12)C1CCCC1,5.906578314837764
3065,CHEMBL380162,1243.0,nM,Nc1cccc2c1nc(N(C(=O)c1ccccc1)C(=O)c1ccccc1)c1nn(-c3ccccc3)c(=O)n12,5.905528871358355
3066,CHEMBL277357,1246.0,nM,CCCn1c(=O)c2nn(-c3ccccc3)c(=O)n2c2ccccc21,5.904481957676849
3067,CHEMBL411,1248.0,nM,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,5.903785414653594
3068,CHEMBL4745014,1248.0,nM,Nc1nc(-c2ccc(NC(=O)c3ccc(O)c(O)c3)cc2)cn2c(=O)n(-c3ccccc3)nc12,5.903785414653594
3069,CHEMBL279391,1250.0,nM,O=C(CCc1ccccc1)Nc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.903089986991944
3070,CHEMBL337503,1250.0,nM,CCOC(=O)c1c(CCN2C(=O)c3ccccc3C2=O)c(C(=O)SCC)c(CC)[n+](C)c1-c1ccccc1.[I-],5.903089986991944
3071,CHEMBL505787,1256.0,nM,Cc1csc(-c2nc(N)nc3c2nnn3Cc2ccccc2F)n1,5.901010360598823
3072,CHEMBL1927442,1260.0,nM,Nc1nc(N2CCN(C(=O)Cc3ccc(Cl)cc3)CC2)nc2nc(-c3ccco3)nn12,5.899629454882437
3073,CHEMBL5203105,1261.2,nM,Cl.Cl.Nc1nc(C(=O)NCc2ccccn2)cn2c1nc1ccccc12,5.899216037924132
3074,CHEMBL399214,1270.0,nM,OC[C@H]1O[C@@H](n2cnc3c(NC45CCC(CC4)C5)nc(-n4cccn4)nc32)[C@H](O)[C@@H]1O,5.896196279044043
3075,CHEMBL1650347,1279.0,nM,CCC(=O)Nc1nc(-c2ccsc2)cc(-c2ccsc2)n1,5.893129455521346
3076,CHEMBL1771811,1280.0,nM,C#CCCCCC(=O)NCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,5.892790030352131
3077,CHEMBL3828479,1280.0,nM,COc1cc(Nc2nc3c(N4CCCC4)ncnc3s2)cc(OC)c1OC,5.892790030352131
3078,CHEMBL3088342,1280.0,nM,CN(C)c1ncnc2sc(Nc3ccccc3)nc12,5.892790030352131
3079,CHEMBL477444,1290.0,nM,O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3CCCC3)ncnc21,5.889410289700751
3080,CHEMBL449575,1290.0,nM,O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3CC4CCC3C4)ncnc21,5.889410289700751
3081,CHEMBL400620,1290.0,nM,CCCn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(CCC)c1=O,5.889410289700751
3082,CHEMBL3827889,1290.0,nM,Brc1cccc(Nc2nc3c(N4CCCC4)ncnc3s2)c1,5.889410289700751
3083,CHEMBL2153611,1290.0,nM,Cn1c(=O)c2c(nc3n2CCCN3C23CC4CC(CC(C4)C2)C3)n(C)c1=O,5.889410289700751
3084,CHEMBL4562258,1290.0,nM,O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3C[C@H]4CC[C@@H]3C4)ncnc21,5.889410289700751
3085,CHEMBL456125,1290.0,nM,CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)c(O)c2n(CCC)c1=O,5.889410289700751
3086,CHEMBL461858,1291.0,nM,Nc1nc(-c2cc[nH]n2)c2nnn(Cc3ccccc3F)c2n1,5.88907375773358
3087,CHEMBL106265,1300.0,nM,Cn1c(=O)c2nc(C3CCCC3)[nH]c2n(C)c1=O,5.886056647693163
3088,CHEMBL2163560,1300.0,nM,O=P([O-])([O-])OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O.[Na+].[Na+],5.886056647693163
3089,CHEMBL3114167,1300.0,nM,CCOC(=O)c1nc(NC(=O)c2ccc(C(F)(F)F)cc2)nc2nn(CC(C)(C)C)cc12,5.886056647693163
3090,CHEMBL114643,1300.0,nM,COc1ccc(-c2csc(NC3OC(=O)c4c3ccc(OC)c4OC)n2)cc1,5.886056647693163
3091,CHEMBL441555,1300.0,nM,O=C(Nc1cc(-c2ccccc2)nc(-c2ccccc2)n1)c1ccccc1,5.886056647693163
3092,CHEMBL3754124,1300.0,nM,Fc1ccc(CNc2nc(NC3CCCCC3)nc3nc(-c4ccco4)nn23)cc1,5.886056647693163
3093,CHEMBL372086,1300.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4noc(-c5ccc(C(F)(F)F)cc5)n4)c3)[nH]c2n(CCC)c1=O,5.886056647693163
3094,CHEMBL199309,1300.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccc(C(F)(F)F)cc5)no4)c3)[nH]c2n(CCC)c1=O,5.886056647693163
3095,CHEMBL5209445,1300.0,nM,CCOC(=O)c1nc(NC(=O)c2ccc(C(F)(F)F)cc2)nc2nn(C(C)(C)C)cc12,5.886056647693163
3096,CHEMBL484314,1300.0,nM,O=C(NC(=O)c1ccccc1)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,5.886056647693163
3097,CHEMBL3416781,1306.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Br)cc5)CC4)nc32)[C@H](O)[C@@H]1O,5.884056823060945
3098,CHEMBL104198,1310.0,nM,CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OC[C@H]2COC(C)(C)O2)[C@@H]1C#Cc1ccccc1,5.882728704344236
3099,CHEMBL2089352,1320.0,nM,O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCC(c3ccccc3)c3ccccc3)nc(C#Cc3ccc(-c4ccccc4)cc3)nc21,5.8794260687941495
3100,CHEMBL1771804,1320.0,nM,Nc1nc2c(cnn2CCCc2ccc(OCCCF)cc2)c2nc(-c3ccco3)nn12,5.8794260687941495
3101,CHEMBL2180908,1330.0,nM,CN1CCN(c2nc3nn(C)cc3c3nc(-c4ccco4)nn23)CC1,5.876148359032914
3102,CHEMBL576838,1330.0,nM,Nc1nc(SCCC2COCCO2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.876148359032914
3103,CHEMBL514155,1335.0,nM,Nc1nc2ncccc2n2c(=O)n(-c3ccc(O)cc3)nc12,5.874518734299405
3104,CHEMBL1081812,1337.0,nM,O=C(Nc1ccc(-c2ccncc2)c(-c2ccco2)n1)C1CC1,5.873868592738015
3105,CHEMBL375080,1340.0,nM,Cc1ccc(S(=O)(=O)n2cc(CCOc3nc(N)c4ncn([C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)c4n3)c3ccccc32)cc1,5.872895201635192
3106,CHEMBL4447927,1350.0,nM,CC(=O)Nc1nc2sc3c(c2c(=O)[nH]1)CCC3,5.8696662315049934
3107,CHEMBL336629,1350.0,nM,CCC[n+]1c(CC)c(C(=O)SCC)c(CC)c(C(=O)OCC)c1-c1ccccc1.[I-],5.8696662315049934
3108,CHEMBL3314880,1350.0,nM,O=C(Nc1ccccc1)Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12,5.8696662315049934
3109,CHEMBL516770,1359.0,nM,Nc1nc(-c2ccco2)c2nnn(Cc3ccc(N)c(O)c3)c2n1,5.866780543267506
3110,CHEMBL2180926,1360.0,nM,CCN(CCO)c1nc2nn(C)cc2c2nc(-c3ccco3)nn12,5.866461091629782
3111,CHEMBL377071,1370.0,nM,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1N=[N+]=[N-],5.863279432843593
3112,CHEMBL484299,1370.0,nM,COC(=O)c1ccc(C(=O)Nc2nc3ccccc3n3c(=O)n(-c4ccc(OC)cc4)nc23)cc1,5.863279432843593
3113,CHEMBL4447903,1376.0,nM,CNC(=O)O[C@@H](CC(C)C)c1nc([C@H]2OC(=O)C/C=C/C(C)=C/[C@@H](O)[C@@H](C)/C=C(C)\C=C(C)/C=C/[C@@H](O)[C@H](C)[C@H](O)/C(C)=C/C=C/[C@@H]2C)cs1,5.8613815661005075
3114,CHEMBL147199,1380.0,nM,COc1ccc2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,5.860120913598763
3115,CHEMBL2391846,1380.0,nM,Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc(N)c4c(C)c(C)sc4n3)s2)cc1,5.860120913598763
3116,CHEMBL3416793,1387.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccccc5Cl)CC4)nc32)[C@H](O)[C@@H]1O,5.857923538926715
3117,CHEMBL4283891,1390.0,nM,CC[C@@H](C)Oc1cc(NC(C)=O)nc(SCc2ccccc2)n1,5.856985199745905
3118,CHEMBL549885,1390.0,nM,Nc1nc(C(=O)NCc2ccccn2)cc(-c2ccco2)n1,5.856985199745905
3119,CHEMBL188496,1390.0,nM,c1nc2nc(Nc3ccc(N4CCOCC4)cc3)[nH]c(NC3CCCC3)c-2n1,5.856985199745905
3120,CHEMBL2151251,1400.0,nM,Cc1ccc(O[C@H](C)C(=O)Nc2nc(-c3ccccc3)n[nH]2)cc1,5.853871964321762
3121,CHEMBL4218460,1410.0,nM,CCCn1c(=O)[nH]c2nc(-c3ccc(OCC(=O)NCCCCc4ccccc4)cc3)[nH]c2c1=O,5.85078088734462
3122,CHEMBL340552,1410.0,nM,CCOC(=O)c1c(CC)c(C(=O)SCC)c(C2CCC2)[n+](C)c1-c1ccccc1.[I-],5.85078088734462
3123,CHEMBL514541,1410.0,nM,O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3CC4CCC3C4)nc(Cl)nc21,5.85078088734462
3124,CHEMBL36098,1410.0,nM,O=C(CCC1CCCC1)Nc1nc(NC2CCCC2)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,5.85078088734462
3125,CHEMBL143384,1420.0,nM,CCOC(=O)C1=C(c2ccccc2)N=C(C)/C(=C(/O)OCC)C1C=C(c1ccccc1)c1ccccc1,5.847711655616943
3126,CHEMBL400034,1420.0,nM,CNC(=O)c1cnn(-c2nc(NC3CCCC3)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,5.847711655616943
3127,CHEMBL483310,1427.0,nM,CS(=O)(=O)Nc1nc2ccccc2n2c(=O)n(-c3ccccc3)nc12,5.845576026885353
3128,CHEMBL142262,1430.0,nM,CCOC(=O)C1=C(c2ccc(OC)cc2)N=C(C)/C(=C(/O)OCC)C1/C=C/c1ccccc1,5.844663962534938
3129,CHEMBL523934,1440.0,nM,C[C@@]1(O)[C@H](O)[C@@H](CSc2ccccc2F)O[C@H]1n1cnc2c(NC3CCCC3)ncnc21,5.84163750790475
3130,CHEMBL380773,1440.0,nM,O=C([C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O)N1CCN(c2ccc(F)cc2)CC1,5.84163750790475
3131,CHEMBL4068787,1451.0,nM,Cc1cc(C)n(C[C@H]2O[C@@H](n3cnc4c(NC5CC6CCC5C6)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,5.838332587562264
3132,CHEMBL1950657,1460.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)N[C@@H](CC(=O)O)C(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,5.835647144215563
3133,CHEMBL3827396,1460.0,nM,COc1cc(Nc2nc3c(N4CCC[C@H]4CO)ncnc3s2)cc(OC)c1OC,5.835647144215563
3134,CHEMBL426076,1460.0,nM,CCc1ccccc1Nc1nc(NC2CCCCC2)c2[nH]cnc2n1,5.835647144215563
3135,CHEMBL261203,1472.0,nM,Nc1nc(-c2ccco2)c2ncn(C(=O)NCc3ccccc3)c2n1,5.832092189998519
3136,CHEMBL359531,1480.0,nM,CC(C)(C)OC(=O)NCCCC(=O)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,5.8297382846050425
3137,CHEMBL551373,1483.0,nM,Nc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)n1,5.828858848971618
3138,CHEMBL1221,1485.0,nM,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.828273546346769
3139,CHEMBL3416799,1487.0,nM,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5F)CC4)nc32)[C@H](O)[C@@H]1O,5.827689031478046
3140,CHEMBL1927426,1490.0,nM,CC(C)(C)OC(=O)NCCNc1nc(N)n2nc(-c3ccco3)nc2n1,5.826813731587726
3141,CHEMBL371731,1500.0,nM,CCCn1c(=O)c2nc(-c3cnn(Cc4nc(-c5ccc(OC)cc5)no4)c3)[nH]c2n(CCC)c1=O,5.823908740944319
3142,CHEMBL2151256,1500.0,nM,Cc1cccc(OCC(=O)Nc2nc(-c3ccccc3)n[nH]2)c1,5.823908740944319
3143,CHEMBL2151265,1500.0,nM,O=C(COc1ccccc1)Nc1nc(-c2ccc(F)cc2)n[nH]1,5.823908740944319
3144,CHEMBL378606,1500.0,nM,NNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,5.823908740944319
