,smiles,pchembl
1068,CNC(=O)C1[Se]C(n2cnc3c2ncnc3NCc2cc3c(cccc3)cc2)C(O)C1O,8.75
1069,CC(=O)Nc1nc2c(cccc2)c2cn(-c3cccc(C)c3)nc12,7.51
1070,CC(=O)Nc1nc(-c2ccco2)c(-c2ccncc2)nc1,5.81
1071,Cc1cccc(OCC(=O)Nc2n[nH]c(-c3ccccc3)n2)c1,5.82
1072,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cc(F)ccc4)nc31)C(O)C2O,9.01
1073,CCn1nnc(C2OC(n3cnc4c(N)nc(NC(C)Cc5ccc(Br)cc5)nc43)C(O)C2O)n1,6.705
1074,CCn1cc2c(n1)nc(NC(=O)Nc1ccc(OC)cc1)n1nc(-c3ccco3)nc21,8.433333333333334
1075,CCCCCNc1ncc(C(=O)O)c2nc(-c3ccco3)nn12,4.58
1076,CCCCC#Cc1nc(NCc2cc(F)ccc2)c2ncn(C3C(O)C(O)C4CC43)c2n1,7.8
1077,Nc1nc(-c2nccs2)c2nnn(Cc3ccccc3F)c2n1,5.66
1078,CCNC(=O)C1OC(n2cnc3c2ncnc3N)C(O)C1O,7.898275862068965
1079,CC(C)Nc1nc2nc(-c3ccco3)nn2c(NCc2ccccc2)n1,6.94
1080,O=C(Nc1nc(-c2ccccc2)nc2cn(-c3ccccc3)nc12)c1ccncc1,7.6
1081,CCCCn1c(=O)[nH]c2c(nc(-c3cn(Cc4cc(F)ccc4)nc3)[nH]2)c1=O,6.57
1082,O=C(Nc1nc(-c2ccccc2)nc(-c2cc3c(cc2)OCO3)c1)C1CC1,7.51
1083,OC1C(O)C(n2cnc3c2nc(C#Cc2cc(Cl)ccc2)nc3NCc2cccc(Cl)c2)C2CC12,6.68
1084,CCc1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC)n2)nn1,7.86
1085,CCC(CC)C(=O)Nc1cc(-c2ccc(OC)cc2OC)nc(-c2ccc(OC)cc2OC)n1,7.28
1086,OC1C(CCl)OC(n2cnc3c2nc(Cl)nc3NC2CC3CCC2C3)C1O,5.85
1087,Cc1cc2c(c(C)c1O)c1c(cncc1)n2C,4.36
1088,C=C(CCC)C1=CC=C(CC2CCCCCCC2)C2C=C(C3=CC=CC3)C=C12,6.29
1089,CCn1cc2c(n1)nc(NC(=O)Cc1cscc1)n1nc(-c3ccco3)nc21,6.12
1090,COc1ccc(-n2nc3c(N)nc4c(cccc4[N+](=O)[O-])n3c2=O)cc1,7.33
1091,COc1ccc(-n2nc3c(NC(=O)c4ccccc4)nc4c(cccc4N)n3c2=O)cc1,9.0
1092,NCCOc1ccc(-c2cn3c(=O)n(-c4ccccc4)nc3c(N)n2)cc1,5.67
1093,COc1ccc(NC(=O)Nc2nc3cn(C)cc3c3nc(-c4ccco4)nn23)cc1,7.82
1094,COc1ccc(-n2cc3c(n2)c(N(C(=O)c2ccccc2)C(=O)c2ccccc2)nc2c3cccc2)cc1,7.76
1095,Nc1c2nc(-c3ccccc3)sc2nc(-c2cccc(O)c2)n1,6.72
1096,COc1ccc(-n2cc3nc(Cc4ccccc4)nc(O)c3n2)cc1,6.335
1097,CC(=O)Nc1nc2c(cccc2)n2c(=O)n(-c3ccccc3)nc12,8.7
1098,OC1C(O)C(n2cnc3c2nc(Cl)nc3NCc2cccc(Cl)c2)C2CC12,8.97
1099,Cc1ccc(-n2c(-c3c(-c4ccccc4)nc(NC(=O)c4ccccc4)s3)nc3c(cccc3)c2=O)cc1,8.04
1100,C#CCn1c(=O)c2c(nc3N(c4ccc(C(C)C)cc4)CCCn32)n(C)c1=O,6.0
1101,COc1cccc(CNc2nc3c(nc(-c4cnccn4)s3)c(N)n2)c1,6.13
1102,CCCn1cc2c(n1)nc(NC(=O)Cc1ccc3ccccc3c1)n1nc(-c3ccco3)nc21,7.02
1103,CC(Oc1ccccc1)C(=O)Nc1n[nH]c(-c2ccccc2)n1,5.48
1104,O=C(c1ccccc1)N(C(=O)c1ccccc1)c1nc2nn(CCc3ccccc3)cc2c(Cl)n1,5.54
1105,Cc1ccc(N=C(Nc2ccc(C)cc2)Nc2nc3nn(C)cc3c3nc(-c4ccco4)nn23)cc1,7.2
1106,CCNC(=O)C1OC(n2cnc3c2ncnc3NCCCCCCNc2ccc([N+](=O)[O-])c3nonc23)C(O)C1O,7.625
1107,OC1COC(n2cnc3c2nc(Cl)nc3NCc2cccc(F)c2)C1O,6.55
1108,Cn1cc2c(n1)nc(N(Cc1ccccc1)Cc1ccccc1)n1nc(-c3ccco3)nc21,6.39
1109,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccccc1)nc3NC1CC1c1cccc(F)c1)C(O)C2O,7.78
1110,CCn1cc2c(n1)nc(NC(=O)Cc1ccc(-c3ccccc3)cc1)n1nc(-c3ccco3)nc21,7.85
1111,Cc1ccc(-c2nn3c(NC(=O)c4cccc(Cl)c4)nc4c(cccc4)n3c2=O)cc1,7.38
1112,NCCNC(=O)Cc1ccc(NC(=O)Cc2ccc(Nc3ncnc4c3ncn4C3OC(CO)C(O)C3O)cc2)cc1,7.91
1113,CCC(=O)Nc1nc(-c2c(F)cccc2)cc(-c2ccccc2F)n1,6.55
1114,Cn1cc2c(n1)nc(NC(=O)Nc1ccco1)n1nc(-c3ccco3)nc21,7.8
1115,CCOC(=O)N1Cc2nc(-c3ccccc3)nn2-c2c1ccc(Cl)c2,6.78
1116,Cn1ncc2c1c1nc(-c3ccco3)nn1c(N)n2,6.13
1117,Nc1nc(-c2ccc(OCC(O)CO)cc2)cn2c(=O)n(-c3ccccc3)nc12,5.75
1118,O=c1[nH]c2c(cc(Cl)cc2)n2c(=O)c(-c3ccc(Cl)cc3)nn12,7.02
1119,CCC(=O)Nc1nc(-c2ccco2)c(-c2ccncc2)nc1,6.43
1120,CCNC(=O)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(Nc3nc4c(cccc4)cc3)n2)nc1,9.24
1121,O=c1[nH]c(=O)n(Cc2ccccc2)c2c1n1ccccc1n2,6.43
1122,CCn1nnc(C2OC(n3cnc4c3ncnc4NCC3CC3)C(O)C2O)n1,9.24
1123,CCOC(=O)c1cnc(NC2CCCCC2)n2nc(-c3ccco3)nc12,6.88
1124,O=c1n(-c2ccccc2)nc2c(NC3CCCCC3)nc3c(cccn3)n12,7.81
1125,OCC1CC(n2cnc3c2ncnc3NCc2cc(I)ccc2)C(O)C1O,5.71
1126,O=C(Nc1nc(-c2ccccc2)nc(-c2ccccc2)c1)C1CCCC1,6.77
1127,OCC1OC(n2cnc3c2ncnc3NC2CC2c2cccc(C(F)(F)F)c2)C(O)C1O,8.72
1128,Nc1nc(-c2ccco2)c2nnn(Cc3cc(Cl)ccc3)c2n1,6.57
1129,CCOC(=O)Nc1nc(-c2ccccc2)c(C(=O)c2ccc(OC)cc2)s1,7.0
1130,O=C(C1SC(n2cnc3c2nc(Cl)nc3NCc2cccc(I)c2)C(O)C1O)N1CCC(Cc2ccccc2)CC1,6.06
1131,CCOC(=O)c1cnc(NC(=O)Nc2ccccc2)n2nc(-c3ccco3)nc12,6.45
1132,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5F)CC4)nc32)C(O)C1O,5.83
1133,CCn1c(=O)[nH]c2c(nc(-c3ccc(S(=O)(=O)N4CCCCC4)cc3)[nH]2)c1=O,6.68
1134,CCNC(=O)C1OC(n2cnc3c(NCC)nc(I)nc32)C(O)C1O,8.39
1135,CCCSc1nc(NC(C)=O)cc(OC(C)c2ccccc2)n1,9.096666666666666
1136,Cn1cc2c(n1)nc(NC(=O)Cc1ccc(-c3ccccc3)cc1)n1nc(-c3ccco3)nc21,7.95
1137,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cn(C)nc4)nc31)C(O)C2O,8.63
1138,CC12CC1C(n1cnc3c1nc(C#Cc1ccccc1)nc3NCCc1ccccc1)C(O)C2O,7.7
1139,COc1ccc(CC(=O)Nc2nc(N(C)C)nc3nc(-c4ccco4)nn23)cc1,5.57
1140,Nc1c2nc(-c3ccccc3)sc2nc(-c2ccco2)n1,8.55
1141,CCOC(=O)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC3CCCC3)n2)nc1,7.72
1142,Nc1nc2c(nnn2Cc2cc3c(cc2)[nH]nn3)c(-c2ccco2)n1,5.52
1143,Cn1cc2c(n1)nc(NC(=O)Nc1ccc[n+](C)c1)n1nc(-c3ccco3)nc21,8.28
1144,O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccc(-c4ccco4)cc3)nn12,7.35
1145,OC1COC(n2cnc3c2ncnc3NCc2cccc(Cl)c2)C1O,7.12
1146,CC1(C)c2c(cc(CNC3N=CNc4c3ncn4C3OC(CO)C(O)C3O)cc2)C(C)(C)N1[O],6.55
1147,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5ccccc5C(F)(F)F)c4)nc3)n2)n(CCC)c1=O,5.38
1148,CCCn1ncc2c1c1nc(-c3ccco3)nn1c(N)n2,7.08
1149,CNC(=O)C1OC(n2cnc3c2ncnc3NC2CC(C)(C)N([O])C(C)(C)C2)C(O)C1O,5.38
1150,COCC1OC(n2cnc3c2ncnc3Nc2cc(F)c(O)cc2)C(O)C1O,5.5
1151,O=C(Nc1ccncc1)Nc1nc2nn(CCO)cc2c2nc(-c3ccco3)nn12,8.29
1152,COc1c(Cl)cc(C=NNc2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)cc1,7.29
1153,Cn1c(=O)c2c([nH]c(C34CC5CC(CC3C5)C4)n2)n(C)c1=O,5.64
1154,CCCn1c(=O)c2c([nH]c(-c3ccc(OCc4noc(-c5ccccc5OC)n4)cc3)n2)n(CCC)c1=O,8.3
1155,CCOC(=O)c1cnc(NC)n2nc(-c3ccco3)nc12,8.38
1156,CCOC(=O)N1Cc2nc(-c3ccccc3)nn2-c2c1ccc(C)c2,7.9
1157,CCN(CC)CCOc1ccc(-c2nc3c([nH]2)n(C)c(=O)n(C)c3=O)cc1,8.17
1158,CNC(=O)C1OC(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C2OC12,5.96
1159,Cn1cc2c(n1)nc(NC(=O)NC1CCN(C(=O)NCCc3ccccc3)CC1)n1nc(-c3ccco3)nc21,8.17
1160,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ccc(CO)cc4)nc31)C(O)C2O,8.67
1161,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccccc1F)nc3NC)C(O)C2O,9.01
1162,CCOC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ccc(F)s4)nc31)C(O)C2O,7.98
1163,Cn1cc2c(n1)nc(N(C(=O)c1ccccc1)C(=O)c1ccccc1)n1nc(-c3ccc(Cl)cc3)nc21,8.16
1164,CCc1nc2c([nH]1)c1c([nH]c(C)n1)c1c2[nH]c(C)n1,6.83
1165,CNc1ncc(C(=O)OC(c2ccccc2)c2ccccc2)c2nc(-c3ccco3)nn12,8.7
1166,CNC(=O)C1SC(n2cnc3c2nc(Cl)nc3N)C(O)C1O,9.4
1167,CCCn1c(=O)c2c(nc3ccccn32)n(Cc2ccc(OC)cc2)c1=O,8.08
1168,C#CCn1c(=O)c2c(nc3N(Cc4ccccc4OC)CCCn32)n(C)c1=O,5.36
1169,CCOC(=O)c1c(CC)c(C(=O)SCC)c(C)[n+](C)c1-c1ccccc1,6.42
1170,O=C(Cc1ccccc1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccccc3)nn12,8.52
1171,OC1CSC(n2cnc3c2nc(Cl)nc3NCc2cc(Cl)ccc2)C1O,8.495000000000001
1172,COc1cc2c(cc1)c(=O)c(O)c(-c1cc(O)c(O)cc1)o2,5.86
1173,CC(=O)Cn1c(=O)c2c([nH]c3nc(C)cn32)n(Cc2ccccc2)c1=O,6.74
1174,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccc(-c4ccccc4)cc1)nc3NC)C(O)C2O,8.51
1175,COc1ccc(NC(=O)Nc2nc3nn(C)cc3c3nc(-c4ccc(Br)cc4)nn23)cc1,8.71
1176,CCn1c(=O)c2c([nH]c(-c3cn(Cc4ccccc4)nc3)n2)n(C)c1=O,7.04
1177,CCCOC(=O)c1c(CC)c(C(=O)OCCC)c(-c2cc(Cl)ccc2)nc1CC,8.1
1178,c1ccc(-c2nc3c([nH]cn3)c(-c3ccccc3)c2)cc1,6.75
1179,Cc1nc2cn(-c3ccccc3)nc2c(NC(=O)c2ccncc2)n1,8.28
1180,CNC(=O)C1[Se]C(n2cnc3nc(Cl)nc(NCc4cc(I)ccc4)c32)C(O)C1O,5.13
1181,C#CCCCCC(=O)NCCNC(=O)COc1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,5.89
1182,CNc1c2ncn(C3OC(C(=O)NCC4CC4)C(O)C3O)c2nc(Cl)n1,8.96
1183,CC(=O)COc1c2oc(=O)c(-c3ccccc3)cc2ccc1,5.15
1184,CCNC(=O)C1OC(n2cnc3c2ncnc3Nc2ccc(OCC(=O)Nc3ccc(F)cc3)cc2)C(O)C1O,7.14
1185,CCCCc1nc2c(nc[nH]2)c2nc(-c3ccc(OCC)cc3)nn12,9.05
1186,Nc1c2nc(-c3ccccc3)sc2nc(-c2cccc(CO)c2)n1,8.43
1187,CNC(=O)C12CC1C(n1cnc3c1nc(C#CCCC(=O)NCCNC(=O)CCCCC1SCC4NC(=O)NC41)nc3NCc1cc(Cl)ccc1)C(O)C2O,7.44
1188,CNC(=O)C1[Se]C(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C(O)C1O,8.38
1189,C=CCN1C(=O)N2CC(CC)N=C2c2c1[nH]c(-c1nn(C)c(C)c1)n2,7.9
1190,OCc1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(Nc3nc4c(cccc4)cn3)n2)nc1,7.2
1191,Cc1cc(-c2nc(NC3CCCC3)c3ncn(C4OC(Cn5nc(C)cc5C)C(O)C4O)c3n2)cc(C)c1,6.25
1192,N#Cc1cccc(-c2c(-n3cncn3)sc(Nc3ccncc3)n2)c1,6.52
1193,Nc1nc2nn(CCc3c(Br)cc(Br)cc3Br)cc2c2nc(-c3ccco3)nn12,5.35
1194,Nc1nc(-c2ccccc2)nc2cn(Cc3ccccc3)nc12,7.27
1195,OC1C(O)C(n2cnc3c2nc(Cl)nc3NCc2cc(Br)ccc2)C2CC12,9.14
1196,CCn1nnc(C2OC(n3cnc4c3nc(Cl)nc4NCc3cccc(Cl)c3)C(O)C2O)n1,9.41
1197,NCC1CCN(CCC(=O)Nc2ccc(-c3cn4c(=O)n(-c5ccccc5)nc4c(N)n3)cc2)CC1,5.76
1198,CCCn1c(=O)c2c(c3c(cncc3)[nH]2)n(CCC)c1=O,6.54
1199,CC(C)Nc1nc2nc(-c3ccco3)nn2c(N)n1,6.25
1200,OC1C(O)C(n2cnc3c2nc(C#Cc2ccc(-c4ccccc4)cc2)nc3NCC(c2ccccc2)c2ccccc2)C2CC12,5.88
1201,COc1ccc(C(=O)Nc2nc(C)nc3c2nc(-c2ccccc2)s3)cc1,7.04
1202,CCC(=O)Nc1cc(-c2cocc2)nc(-c2cocc2)n1,7.9
1203,Nc1c2nc(-c3ccco3)n(CCCO)c2ncn1,5.37
1204,Cc1cccc(CNC(=O)c2cc(-c3ccc(C)o3)nc(N)n2)n1,6.44
1205,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(c5ccccc5Cl)CC4)nc32)C(O)C1O,5.86
1206,CCOc1c2oc(=O)c(-c3ccccc3)cc2ccc1,4.65
1207,Cn1cc2c(n1)nc(NCCCCCNC(=S)N=C1C=CC(=C3c4ccc(O)cc4Oc4c3ccc(O)c4)C(C(=O)O)=C1)n1nc(-c3ccco3)nc21,6.11
1208,CCCn1c(=O)[nH]c2c(nc(-c3ccc(OCC(=O)NCCCc4ccccc4)cc3)[nH]2)c1=O,5.52
1209,Nc1nc(CCCc2ccccc2)nc2cn(-c3ccccc3F)nc12,6.79
1210,CN(C)C(=O)C1SC(n2cnc3c2nc(Cl)nc3NCc2cc(I)ccc2)C(O)C1O,7.81
1211,Cc1nc2c(nc(Nc3ccccc3)nc2N)s1,6.35
1212,CCNC(=O)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC3CCCC3)n2)nc1,7.7
1213,COc1ccc(-n2nc3c(N)nc(C)cn3c2=O)cc1,6.59
1214,c1ccc(Nc2nc3c(ncnc3N3CCCCC3)s2)cc1,4.92
1215,Nc1c2nc(-c3ccco3)sc2nc(NCCc2ccco2)n1,7.64
1216,O=C(Nc1nc(-c2ccccc2)c(-c2ccncc2)s1)c1ccco1,8.03
1217,Clc1ccc(Nc2nc3c(ncnc3N3CCCC3)s2)cc1,5.37
1218,CCn1cc2c(n1)nc(NC(=O)Nc1ccc(S(=O)(=O)O)cc1)n1nc(-c3ccco3)nc21,7.4
1219,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#CC4CC4)nc31)C(O)C2O,8.94
1220,Nc1nc(NC(=O)CCC2CCCC2)nc2c1ncn2C1OC(CO)C(O)C1O,5.98
1221,CC(C)CCn1cc2c(n1)nc(NC(=O)Cc1ccc(Cl)cc1)n1nc(-c3ccco3)nc21,7.25
1222,CCOC(=O)C1=C(c2ccccc2)N=C(C)C(=C(O)OCC)C1C=Cc1ccccc1,6.96
1223,CN(C)c1c(C(=O)c2cnc(N)n2-c2ccc(C(F)(F)F)cc2)sc(NC(=O)c2ccccc2)n1,5.31
1224,CCCn1c(=O)[nH]c2c(nc(-c3cn(Cc4ccccc4)nc3)[nH]2)c1=O,6.92
1225,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4nc(-c5cccc(C)c5)no4)nc3)n2)n(CCC)c1=O,6.01
1226,Clc1cccc2c1nc(-c1cnc3ccccc3n1)[nH]2,6.85
1227,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccccc1)nc3NC1CC1c1ccc(F)c(F)c1)C(O)C2O,7.936666666666666
1228,CCn1nnc(C2OC(n3cnc4c(N)nc(Cl)nc43)C(O)C2O)n1,8.3
1229,Cn1cc2c(n1)nc(N)n1nc(-c3ccc(C(F)(F)F)cc3)nc21,6.52
1230,Cn1c(-c2cnccc2)nc2c1ncnc2NC1CCCC1,4.96
1231,NNc1nc2c(ncn2C2C(O)C(O)C3CC32)c(NC(C2CC2)C2CC2)n1,7.16
1232,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4noc(-c5cccc(Cl)c5)c4)nc3)n2)n(CCC)c1=O,5.36
1233,Cc1ccc(-c2nc3c(nc(NCc4cccs4)nc3N)s2)o1,7.82
1234,COc1ccc(C(=O)Nc2nc(-c3ccccc3)nc3c2nnn3Cc2ccccc2)cc1,5.28
1235,OC1C(O)C(n2cnc3c2nc(Cl)nc3NC2CC2)C2CC12,7.92
1236,COc1cccc(-c2nc(-c3c(OC)c(OC)ccc3)nc(NC(C)=O)c2)c1OC,7.37
1237,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ncccn4)nc31)C(O)C2O,8.71
1238,O=C(Nc1ccncc1)Nc1nc2nn(CCOCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.57
1239,COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1,8.1
1240,CNC(=O)C12CC1C(n1cnc3c1nc(C#Cc1ccc(C(C)(C)C)cc1)nc3NC)C(O)C2O,8.0
1241,COc1ccc(Nc2nc3c(ncnc3Cl)s2)cc1,5.23
1242,CNC(=O)C12CC1C(n1cnc3c(N)nc(C#Cc4ccccc4)nc31)C(O)C2O,8.82
1243,Oc1c(F)cc(CCNc2nc(C#Cc3ccccc3)nc3c2ncn3C2C(O)C(O)C3CC32)cc1,8.04
1244,CCNC(=O)C1OC(n2cnc3c2nc(C#CC(O)c2ccccc2[N+](=O)[O-])nc3NCC)C(O)C1O,8.89
1245,OC1C(O)C(n2cnc3c2nc(C#Cc2cccc(Cl)c2)nc3NCC(c2ccccc2)c2ccccc2)C2CC12,6.58
1246,Cn1cc2c(n1)nc(NC(=O)Nc1ccncc1)n1nc(-c3ccco3)nc21,10.27
1247,Nc1c2nc(-c3ccco3)sc2nc(NCc2ccncc2)n1,6.08
1248,CCn1cc2c(n1)nc(N)n1nc(-c3ccco3)nc21,5.642
1249,CCNC(=O)C1OC(n2cnc3c2ncnc3NC(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)C(O)C1O,7.66
1250,CCn1nc(-c2nccs2)c2c(ccs2)c1=O,5.53
1251,Nc1nc(O)c2ncn(C3C(O)C(O)C4(CO)CC34)c2n1,4.69
1252,COc1cc2nc3c(c(=O)n(CCCO)c(=O)n3Cc3ccccc3)n2cc1,7.095
1253,COc1cc2nc3c(c(=O)n(CC(C)(C)C)c(=O)n3Cc3ccccc3)n2cc1,8.48
1254,CCNC(=O)C1OC(n2cnc3c2ncnc3Nc2ccc(OCC(=O)Nc3ccc(OC)c(OC)c3)cc2)C(O)C1O,7.27
1255,CC1(O)C(O)C(CCl)OC1n1cnc2c1ncnc2NC1CC2CCC1C2,4.94
1256,CCCCCCCCC#Cc1nc(NCC)c2ncn(C3OC(C(=O)NCC)C(O)C3O)c2n1,8.21
1257,COc1c(NC(=O)N=NNc2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)cccc1,7.09
1258,CCCCc1cn(-c2nc3c(ncn3C3OC(C(=O)NCC)C(O)C3O)c(NC)n2)nn1,8.25
1259,COc1cc(Nc2nc3c(nc(C)nc3O)s2)ccc1,6.95
1260,CCC(=O)Nc1nc(-c2ccc(SC)cc2)cc(-c2ccc(SC)cc2)n1,5.35
1261,Cn1cc2c(n1)nc(NCCCNC(=O)OC(C)(C)C)n1nc(-c3ccco3)nc21,7.49
1262,CCNc1nc(Nc2ccc(N3CCOCC3)cc2)nc2c1nc[nH]2,5.82
1263,CCCN(C)C(=O)C1SC(n2cnc3c2nc(Cl)nc3NCc2cccc(I)c2)C(O)C1O,6.14
1264,CC(C)CCn1cc2c(n1)nc(NC(=O)Cc1ccc3ccccc3c1)n1nc(-c3ccco3)nc21,6.39
1265,COc1ccc(CNC(=O)N2CCC(NC(=O)Nc3nc4nn(C)cc4c4nc(-c5ccco5)nn34)CC2)cc1,7.98
1266,CNC(=O)C12CC1C(n1cnc3c1nc(Cl)nc3NCc1cc(C#CCCCC(=O)NCCN)ccc1)C(O)C2O,8.28
1267,Nc1c2nc(-c3ccco3)sc2nc(NCCc2ccc(O)c(O)c2)n1,6.26
1268,O=C(CCc1ccccc1)Nc1nc2c(cccc2)c(=O)s1,6.41
1269,Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(N=NNC(=O)Nc2cc(Cl)ccc2)n1,7.23
1270,O=C(Nc1nc2c(cccc2)c2cn(-c3ccccc3)nc12)c1ccccc1,8.69
1271,CCn1cc2c(n1)N=C(NC(=O)Nc1ccc(C)cc1)N1NC(c3ccco3)=NC21,9.85
1272,CNC(=O)C1[Se]C(n2cnc3c2nc(Cl)nc3NCc2cc(F)ccc2)C(O)C1O,8.47
1273,Cc1nn(CC2OC(n3cnc4c3ncnc4NC3CCCC3)C(O)C2O)c(C)c1,5.25
1274,CCOC(=O)c1cnc(NC(c2ccccc2)c2ccccc2)n2nc(-c3ccco3)nc12,6.47
1275,CCNC(=O)C1OC(n2cnc3c(NCC)nc(C#Cc4ccc(OC)cc4)nc32)C(O)C1O,9.13
1276,CCNC(=O)C1OC(n2cnc3c(N)nc(NCCN4CCN(Cc5ccccc5)CC4)nc32)C(O)C1O,5.49
1277,CC1CSc2nc3nnnc-3c(O)n21,6.36
1278,O=S(=O)(O)CC1OC(n2cnc3c2ncnc3NC2CCCC2)C(O)C1O,5.99
1279,CCCC(=O)Nc1nc(-c2ccccc2OC)nc(-c2c(OC)cccc2)c1,6.96
1280,Nc1c2ncn(C3OC(CO)C(O)C3O)c2nc(NN=Cc2c(O)cc(Cl)cc2)n1,6.88
1281,Nc1nc(-c2ccco2)c2nnn(Cc3c(F)cccc3F)c2n1,6.69
1282,CCCn1c(=O)c2c([nH]c(-c3cn(Cc4cc(C(F)(F)F)ccc4)nc3)n2)n(CC)c1=O,5.97
1283,OC1C(O)C(n2cnc3c2nc(Cl)nc3NC2CCC2)C2CC12,8.23
1284,COc1cc(OC)c(-c2c(OC)c(=O)c3c(cc(OC)cc3OC)o2)cc1,5.58
1285,CCNC(=O)C1OC(n2cnc3c(NOC)nc(C#Cc4ccc(C)cc4)nc32)C(O)C1O,8.17
1286,CC(C)CCn1cc2c(n1)nc(NC(=O)CCCNC(=O)OC(C)(C)C)n1nc(-c3ccco3)nc21,5.6
1287,CCCCn1c(=O)c2c(nc3N(CCc4ccc(OCC(=O)NCCN5CCCC5)cc4)CCCn32)n(CCCC)c1=O,6.69
1288,Nc1nc(Cl)nc2c1ncn2C1OC(CO[N+](=O)[O-])C(O)C1O,6.05
1289,CNC(=O)C1SC(n2cnc3c2nc(Cl)nc3NC)C(O)C1O,9.55
1290,CCOC(=O)c1cnc(NC2CCCC2)n2nc(-c3ccco3)nc12,7.46
1291,CCn1c(=O)c2c([nH]c(-c3ccc(OCC(=O)Nc4ccc(N(C)C)cc4)cc3)n2)n(CCCOC)c1=O,6.68
1292,O=C(O)c1cn(-c2nc3c(ncn3C3OC(CO)C(O)C3O)c(NC3CCCC3)n2)nc1,5.38
1293,Cc1cc(OC(C)C(=O)Nc2n[nH]c(-c3ccccc3)n2)ccc1,5.52
1294,CCOC(=O)c1nc(NC(=O)c2ccc(F)cc2)nc2nn(CCc3ccccc3)cc12,5.17
1295,CNC(=O)c1cnc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc12,5.92
1296,CCOC(=O)c1ccc(N2CCN(c3nc4c(nc(-c5ccco5)s4)c(N)n3)CC2)cc1,5.57
1297,CC(=O)Nc1nc(-c2ccc3OCOc3c2)cc(-c2ccc3OCOc3c2)c1,8.55
1298,CCNC(=O)C1OC(n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccncc6)cc5)CC4)nc32)C(O)C1O,6.61
1299,Nc1nc(-c2cccc(O)c2)cn2c(=O)n(-c3ccccc3)nc12,6.87
1300,COc1ccc(-n2nc3c(NC(=O)CCC(=O)NCCOCCOCCN)nc4c(cccc4)n3c2=O)cc1,7.68
1301,Cn1cc2c(n1)nc(NC(=O)NC1CCN(CC3CCCCC3)CC1)n1nc(-c3ccco3)nc21,8.01
1302,O=C(Nc1nc(-c2ccccc2)c(-c2ccccn2)s1)c1ccco1,5.69
1303,Cn1cc2c(n1)nc(NC(=O)NC1CCN(Cc3cccnc3)CC1)n1nc(-c3ccco3)nc21,7.36
1304,Cc1ccc(C(=O)Nc2nc3c(cccc3)c3cn(-c4ccccc4)nc23)cc1,7.94
1305,Cn1cc2c(n1)nc(NC(=O)Nc1ccc(F)cc1)n1nc(-c3ccc(Br)cc3)nc21,8.76
1306,O=c1c(-c2ccccc2)nnc2n(CCc3ccccc3)c3c(cccc3)n12,6.48
1307,CCCCn1cc2c(n1)nc(NC(=O)C(c1ccccc1)c1ccccc1)n1nc(-c3ccco3)nc21,8.92
1308,Nc1nc(OCCn2cnc3c2cccc3)nc2c1ncn2C1OC(CO)C(O)C1O,5.68
1309,Nc1c2ncn(C3CCCC3)c2ncn1,4.89
1310,CC(=O)Nc1nc2c(cccc2N)n2c(=O)n(-c3ccccc3)nc12,7.32
1311,CCC(=O)Nc1nc(-c2ccc(C)cc2)cc(-c2ccc(C)cc2)n1,6.8
